source_group_id,speaker_cluster_id,cluster_row_count,sample_count,sample_utterance_ids,sample_audio_paths,sample_video_paths,sample_text,role_label,role_confidence,witness_in_segment,witness_speaking_status,visual_target_role,visual_speaker_match,review_notes
D6skXbDJJj8,SPEAKER_27,40,3,D6skXbDJJj8_turn04958 | D6skXbDJJj8_turn04959 | D6skXbDJJj8_turn04960,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04958.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04959.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04960.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04958.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04959.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04960.mp4,"council. || Thank you. Can you please state and spell your name for the record? || Um, Bethany Dalibus. B E T H A N Y D E C O L L I B U S.",,,,,,,
D6skXbDJJj8,SPEAKER_28,28,3,D6skXbDJJj8_turn04757 | D6skXbDJJj8_turn04758 | D6skXbDJJj8_turn04759,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04757.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04758.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04759.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04757.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04758.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04759.mp4,What city or town do you live in? I live in Sagamore Beach. || And what do you do for work? || I'm a prek teacher.,,,,,,,
D6skXbDJJj8,SPEAKER_29,46,3,D6skXbDJJj8_turn05163 | D6skXbDJJj8_turn05164 | D6skXbDJJj8_turn05165,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05163.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05164.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05165.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05163.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05164.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05165.mp4,"Good afternoon. Good afternoon. Can you please state and spell your name for the record? || Amy Beavens. A M Y V E V I N S. And your date of birth? 82290. Do you live in Connecticut? || Yes. Uh, what do you do for work?",,,,,,,
D6skXbDJJj8,UNKNOWN,22,3,D6skXbDJJj8_turn04303 | D6skXbDJJj8_turn04334 | D6skXbDJJj8_turn04397,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04303.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04334.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04397.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04303.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04334.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04397.mp4,Good morning. || Uh yes. || that may be admitted.,,,,,,,
DCBWoWhsTpA,SPEAKER_00,21,3,DCBWoWhsTpA_turn06436 | DCBWoWhsTpA_turn06506 | DCBWoWhsTpA_turn06507,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06436.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06506.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06507.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06436.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06506.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06507.mp4,"I've been inquiring clerk if there's been any status from the clerk's office and I think they haven't received anything. We have a call over to MLAN. They've acknowledged the receipt. Um they were were waiting for a call back from somebody at the office. They thought that the records were produced on Friday, but clearly that wasn't the case. So, we have a call. Um we're waiting for a return call. I've provided um people in my office the madam clerk's email address to get it expedited as quick as possible. So, we are working um to try to resolve the issue and the hospital has acknowledged they received the subpoena. We just don't have a response yet. And I would just also remind that we discussed this last week and talked about doing this tomorrow on Tuesday in order to get those records and have time for everybody to h get them and review them so that a proper examination of the witness can be done in a more || Good morning. So, the incident that you just told us about where um uh Miss Clancy was watching the monitor overnight, um you were aware that the police responded and everything was fine, right? || Yes.",,,,,,,
DCBWoWhsTpA,SPEAKER_01,18,3,DCBWoWhsTpA_turn06451 | DCBWoWhsTpA_turn06456 | DCBWoWhsTpA_turn06457,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06451.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06456.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06457.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06451.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06456.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06457.mp4,Tell us your name. || I'm a labor and delivery nurse. || Where?,,,,,,,
DCBWoWhsTpA,SPEAKER_02,56,3,DCBWoWhsTpA_turn06677 | DCBWoWhsTpA_turn06685 | DCBWoWhsTpA_turn06696,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06677.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06685.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06696.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06677.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06685.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06696.mp4,"Uh, my name is Paula Musgrove. P A U L A M U S G R O V E. || She was a very good kid and an excellent student. Very excellent student all through all through school, through high school, college? Yes. Excellent. || I loved my grandchildren with all my heart. You never know what it's like to love a grandchild until you become a grandmother. and it was the most beautiful thing. [gasps] I love them with all my heart.",,,,,,,
DCBWoWhsTpA,SPEAKER_04,15,3,DCBWoWhsTpA_turn05968 | DCBWoWhsTpA_turn06001 | DCBWoWhsTpA_turn06019,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05968.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06001.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06019.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05968.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06001.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06019.mp4,"That's right there. Right below 11:46. || Correct. And going to page eight of your report, we have here um at the top of page eight. Does that show um the last flights climb recorded on either the defendant's phone or watch? || So where it says after the queue, how plus quickly plus does plus the user is not putting in those pluses. Correct? Is that what were you calling those?",,,,,,,
DCBWoWhsTpA,SPEAKER_05,253,3,DCBWoWhsTpA_turn05910 | DCBWoWhsTpA_turn05914 | DCBWoWhsTpA_turn05915,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05910.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05914.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05915.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05910.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05914.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05915.mp4,"Thank you, your honor. Comalth calls Ian Whip. I would rather than I do. || Trace break, please. || Thank you. Good morning. Can you please state and spell your name for the record?",,,,,,,
DCBWoWhsTpA,SPEAKER_07,26,3,DCBWoWhsTpA_turn06538 | DCBWoWhsTpA_turn06541 | DCBWoWhsTpA_turn06544,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06538.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06541.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06544.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06538.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06541.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06544.mp4,It's Allison Oza. A L L I S O N. Last name is O Z G A. || How you know? || Uh we're very close. We have not lived in the same state for about 10 years now. Um but we do communicate and I do think we're very close.,,,,,,,
DCBWoWhsTpA,SPEAKER_08,5,3,DCBWoWhsTpA_turn05901 | DCBWoWhsTpA_turn05902 | DCBWoWhsTpA_turn05903,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05901.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05902.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05903.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05901.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05902.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05903.mp4,"Good morning, your honor. May I proceed? || Yes, please. || Honor, before the court today, we have the matter of Commonwealth versus Lindsay Clansancy. Miss Clancy is present. She is represented by attorney Kevin Readington, and the Commonwealth is represented by Assistant District Attorney Jennifer Sprag and Assistant District Attorney Shannon Buckingham.",,,,,,,
DCBWoWhsTpA,SPEAKER_10,2,2,DCBWoWhsTpA_turn06427 | DCBWoWhsTpA_turn06723,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06427.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06723.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06427.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06723.mp4,Court allies. [clears throat] || No question.,,,,,,,
DCBWoWhsTpA,SPEAKER_11,4,3,DCBWoWhsTpA_turn05905 | DCBWoWhsTpA_turn05906 | DCBWoWhsTpA_turn06130,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05905.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05906.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06130.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05905.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05906.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06130.mp4,"good morning, Miss Clancy. Um, all right. Before we bring the jury in, could I see everybody just for a few seconds? Hey. Hey. Hey hey all persons having anything to do before the honorable William Sullivan justice of the superior court now sitting in Plymouth within for the crown of Massachusetts this court is now in session please be seated || good morning your honor may I proceed || she's doing that?",,,,,,,
DCBWoWhsTpA,SPEAKER_12,9,3,DCBWoWhsTpA_turn06145 | DCBWoWhsTpA_turn06199 | DCBWoWhsTpA_turn06200,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06145.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06199.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06200.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06145.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06199.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06200.mp4,"Is the heart rate is on the watch? Yes, || You've seen this before, right? || Uh it rings a bell. Yes.",,,,,,,
DCBWoWhsTpA,SPEAKER_13,10,3,DCBWoWhsTpA_turn06556 | DCBWoWhsTpA_turn06557 | DCBWoWhsTpA_turn06558,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06556.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06557.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06558.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06556.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06557.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06558.mp4,What did she say? || She said yes at that point. || And you knew her husband Pat?,,,,,,,
DCBWoWhsTpA,SPEAKER_14,435,3,DCBWoWhsTpA_turn06137 | DCBWoWhsTpA_turn06138 | DCBWoWhsTpA_turn06139,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06137.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06138.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06139.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06137.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06138.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06139.mp4,"Thank you, honor. Morning. Good morning. || Um Mr. Whiffen, just um a couple of things. One of the takeaways or question that I had is that you were talking about in reference to the Apple Health data. Um it's fair to say that there's an issue as to the accuracy or reliability of the act of the app Apple Health data. You've actually done research on it. || I've done research on it. Yes.",,,,,,,
DCBWoWhsTpA,SPEAKER_15,9,3,DCBWoWhsTpA_turn06136 | DCBWoWhsTpA_turn06413 | DCBWoWhsTpA_turn06442,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06136.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06413.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06442.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06136.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06413.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06442.mp4,"All right. Thank you, Madam Clerk. Mr. Ready. || Yeah, they're by agreement. || Ready for the jury judge?",,,,,,,
DCBWoWhsTpA,SPEAKER_16,73,3,DCBWoWhsTpA_turn05904 | DCBWoWhsTpA_turn05908 | DCBWoWhsTpA_turn05909,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05904.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05908.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05909.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05904.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05908.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05909.mp4,"All right. Well, good morning everyone. Good morning, council. Uh, || Well, good morning everyone. || Nice to see everyone. I hope everybody had a chance to kind of rest up a little bit uh and uh come back here and we're going to get right back to the trial. So, I want to do first ask you those questions since we had a long a long break uh uh and then talk a little bit about the schedule and kind of today's schedule and kind of where we go uh from here. So uh so first question as you know is any member of the jury read, seen, heard or overheard anything from any source about any aspect of this case uh that would affect your ability to be a fair and impartial juror? All right. Next question. Is there any other serious matter or concern bearing on your service as a juror in this case that anybody needs to bring to my attention at this time? Again, thank you so much for following those instructions. Uh so uh today's schedule um is that uh it may be kind of a little bit stop and start. Okay. So kind of bear with us on that. Might be a couple times we got to take a a break just after a short amount of time and then we'll bring you back in. It's just the nature of cases at this point. Uh the it's anticipated uh that the Commonwealth uh will will close their portion of the evidence uh today. All right. Then at that point, the defendant has the opportunity if they want to to present uh witnesses and evidence uh if they want to. But remember, they don't have to. The burden of proof is always on the commonwealth. All right? If the if the defendant offers evidence, then the commonwealth is then given the opportunity to uh offer rebuttal evidence. All right? And so that um so that's kind of the next phase that we're about to go into after the Commonwealth rests. Uh, and I'll go into a little bit more kind of how that goes, but I just kind of wanted you to kind of see where we are and where everything's going to fit procedurally as we go forward from here. Um, so with that, uh, we're going to return to the Commonwealth, uh, Commonwalth's case, uh, and attorney Sprag.",,,,,,,
DCBWoWhsTpA,SPEAKER_17,42,3,DCBWoWhsTpA_turn06938 | DCBWoWhsTpA_turn06939 | DCBWoWhsTpA_turn06940,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06938.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06939.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06940.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06938.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06939.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06940.mp4,"It's Michael Wulovich. It's uh Visen Victor. U L F as in Frank. O V is invari. || And um what do you do for work, sir? || Uh I'm an emergency medicine doctor. I work full-time at Newton Welsley Hospital.",,,,,,,
DCBWoWhsTpA,SPEAKER_18,134,3,DCBWoWhsTpA_turn05916 | DCBWoWhsTpA_turn05917 | DCBWoWhsTpA_turn05919,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05916.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05917.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05919.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05916.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05917.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05919.mp4,Yes. It's Ian Wiffin. I A N W H I F I N. || Where do you work? || What is Celebrite?,,,,,,,
DCBWoWhsTpA,SPEAKER_19,1,1,DCBWoWhsTpA_turn06135,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06135.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06135.mp4,All right. Yeah. Board is back in session. You may be seated.,,,,,,,
