source_group_id,source_audio_path,speaker_cluster_id,manifest_turn_row_count,diarization_segment_count,diarization_segment_seconds,sample_utterance_ids,sample_time_ranges,sample_clip_video_paths,sample_clip_audio_paths,sample_text,role_label,role_confidence,witness_speaking_status
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,UNKNOWN,16,0,0.000,93sfJyLzhqM_turn01381 | 93sfJyLzhqM_turn01480 | 93sfJyLzhqM_turn01736,01:01:50.801 -> 01:01:53.270 | 01:40:25.066 -> 01:40:27.750 | 02:03:27.677 -> 02:03:30.550,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01381.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01480.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01736.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01381.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01480.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01736.wav,"All right, that may be admitted. || Yes, I believe so. || your stuff, please.",UNKNOWN,LOW,UNKNOWN
ZJd1Lk4w-qo,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-alia-goodheart-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-alia-goodheart-psychiatrist-full-testimony-ma-v-lindsay-clancy_ZJd1Lk4w-qo.wav,UNKNOWN,16,0,0.000,ZJd1Lk4w-qo_turn07594 | ZJd1Lk4w-qo_turn07630 | ZJd1Lk4w-qo_turn07632,00:28:37.704 -> 00:28:38.304 | 00:33:31.179 -> 00:33:31.779 | 00:33:40.493 -> 00:33:41.093,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07594.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07630.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07632.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07594.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07630.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07632.wav,Yes. || Yes. || Yes.,UNKNOWN,LOW,UNKNOWN
1tyKO8mTdOM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,UNKNOWN,15,0,0.000,1tyKO8mTdOM_turn00001 | 1tyKO8mTdOM_turn00084 | 1tyKO8mTdOM_turn00086,00:05:01.510 -> 00:05:04.930 | 00:15:27.871 -> 00:15:28.471 | 00:15:35.364 -> 00:15:36.398,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00001.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00084.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00086.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00001.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00084.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00086.wav,This court is now in session. May be seated. || Correct. || Very much so.,UNKNOWN,LOW,UNKNOWN
DCBWoWhsTpA,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-14/live-lindsay-clancy-trial-day-14_DCBWoWhsTpA.wav,SPEAKER_04,15,52,64.985,DCBWoWhsTpA_turn05968 | DCBWoWhsTpA_turn06001 | DCBWoWhsTpA_turn06019,00:17:20.615 -> 00:17:23.777 | 00:25:03.675 -> 00:25:27.776 | 00:31:05.356 -> 00:31:13.540,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05968.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06001.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06019.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05968.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06001.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06019.wav,"That's right there. Right below 11:46. || Correct. And going to page eight of your report, we have here um at the top of page eight. Does that show um the last flights climb recorded on either the defendant's phone or watch? || So where it says after the queue, how plus quickly plus does plus the user is not putting in those pluses. Correct? Is that what were you calling those?",UNKNOWN,LOW,UNKNOWN
ma6ni-5zuW0,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,SPEAKER_01,13,32,58.372,ma6ni-5zuW0_turn08415 | ma6ni-5zuW0_turn08416 | ma6ni-5zuW0_turn08421,00:01:18.635 -> 00:01:19.235 | 00:01:19.017 -> 00:01:21.164 | 00:02:34.384 -> 00:02:39.180,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08415.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08416.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08421.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08415.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08416.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08421.wav,"Ms. Rayburn || Your Honor, your Honor, Judge, thank you. || I'm going to ask remind you like everybody else to speak into the microphone if you could keep your voice up, please.",UNKNOWN,LOW,UNKNOWN
1tyKO8mTdOM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,SPEAKER_13,12,24,51.129,1tyKO8mTdOM_turn00002 | 1tyKO8mTdOM_turn00003 | 1tyKO8mTdOM_turn00009,00:05:04.930 -> 00:05:08.710 | 00:05:10.870 -> 00:05:15.701 | 00:07:08.595 -> 00:07:24.005,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00002.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00003.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00009.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00002.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00003.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00009.wav,"Yes, please. || Attorney is represented by assistant district attorney general Frank and assistant district attorney Shannon Buckingham. All || Yes, please. We have a continuation of a jury trial matter. Miss Clancy is present. She is attorney and the commonwealth is represented by assistant district attorney general and assistant district attorney.",UNKNOWN,LOW,UNKNOWN
D6skXbDJJj8,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,SPEAKER_03,12,28,105.097,D6skXbDJJj8_turn04286 | D6skXbDJJj8_turn04287 | D6skXbDJJj8_turn04288,00:29:21.179 -> 00:29:23.458 | 00:29:23.458 -> 00:29:24.058 | 00:29:23.997 -> 00:29:38.118,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04286.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04287.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04288.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04286.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04287.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04288.wav,"Good morning, your honor. May I proceed? || Yes, please. || Madam cler of the court. Today we have Carmon versus Lindseay Clancy. Miss Clancy is present. She is represented by attorney Kevin Readington and the Commonwealth is represented by assistant district attorney Jennifer Sprag and assistant di",UNKNOWN,LOW,UNKNOWN
peYoD-JkAXE,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy_peYoD-JkAXE.wav,SPEAKER_12,12,161,53.878,peYoD-JkAXE_turn09785 | peYoD-JkAXE_turn09788 | peYoD-JkAXE_turn09927,02:28:33.190 -> 02:28:33.790 | 02:28:37.443 -> 02:28:38.043 | 02:41:41.650 -> 02:41:43.513,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09785.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09788.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09927.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09785.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09788.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09927.wav,Right. || Yes. || About October?,UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_02,11,22,16.890,93sfJyLzhqM_turn01897 | 93sfJyLzhqM_turn02484 | 93sfJyLzhqM_turn02485,02:22:58.206 -> 02:23:01.275 | 03:55:51.677 -> 03:55:54.870 | 03:55:57.750 -> 03:55:58.350,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01897.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02484.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02485.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01897.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02484.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02485.wav,Katrina Readington. [snorts] || Thank you. || Readington. Thank you.,UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_03,11,24,19.422,93sfJyLzhqM_turn01609 | 93sfJyLzhqM_turn01610 | 93sfJyLzhqM_turn02519,01:52:18.339 -> 01:52:18.939 | 01:52:18.878 -> 01:52:25.812 | 04:04:09.052 -> 04:04:10.070,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01609.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01610.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02519.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01609.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01610.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02519.wav,"Nothing. || All right. Thank you, ma'am. You sit there. Thank you. || Yes.",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_13,11,34,62.500,93sfJyLzhqM_turn01544 | 93sfJyLzhqM_turn01547 | 93sfJyLzhqM_turn01554,01:47:01.715 -> 01:47:12.703 | 01:47:36.849 -> 01:47:40.446 | 01:48:03.995 -> 01:48:04.595,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01544.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01547.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01554.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01544.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01547.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01554.wav,"Thank you. Can you please state and spell your name for the record? Uh, Susan Freyone. S U S A N F R A O N E. And your date of birth? 112682. || Uh, the about three year olds to four year olds. || Yes.",UNKNOWN,LOW,UNKNOWN
D5L_c9Mla1U,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-16/live-lindsay-clancy-trial-day-16_D5L_c9Mla1U.wav,UNKNOWN,11,0,0.000,D5L_c9Mla1U_turn03209 | D5L_c9Mla1U_turn03224 | D5L_c9Mla1U_turn03469,00:00:03.494 -> 00:00:06.275 | 00:04:04.519 -> 00:04:07.190 | 00:31:16.983 -> 00:31:20.070,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03209.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03224.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03469.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03209.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03224.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03469.wav,Good morning. || Yeah. Morning || That sounds about right.,UNKNOWN,LOW,UNKNOWN
D6skXbDJJj8,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,SPEAKER_05,10,27,53.630,D6skXbDJJj8_turn04554 | D6skXbDJJj8_turn04567 | D6skXbDJJj8_turn04568,01:47:43.821 -> 01:47:49.884 | 01:48:43.118 -> 01:48:45.145 | 01:48:45.145 -> 01:48:51.287,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04554.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04567.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04568.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04554.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04567.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04568.wav,"Uh, Susan Fraone. S U S A N F R A O N E. And your date of birth? || How did you know Kora? || Um most of the teachers help out in all the classrooms. So we get to know all the children.",UNKNOWN,LOW,UNKNOWN
DCBWoWhsTpA,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-14/live-lindsay-clancy-trial-day-14_DCBWoWhsTpA.wav,SPEAKER_13,10,24,21.618,DCBWoWhsTpA_turn06556 | DCBWoWhsTpA_turn06557 | DCBWoWhsTpA_turn06558,01:49:37.890 -> 01:49:39.148 | 01:49:39.148 -> 01:49:41.034 | 01:49:41.034 -> 01:49:42.254,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06556.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06557.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06558.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06556.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06557.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06558.wav,What did she say? || She said yes at that point. || And you knew her husband Pat?,UNKNOWN,LOW,UNKNOWN
peYoD-JkAXE,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy_peYoD-JkAXE.wav,SPEAKER_08,10,36,32.027,peYoD-JkAXE_turn10326 | peYoD-JkAXE_turn10327 | peYoD-JkAXE_turn10487,03:30:08.554 -> 03:30:12.369 | 03:30:12.369 -> 03:30:15.086 | 03:45:38.475 -> 03:45:39.990,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10326.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10327.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10487.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10326.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10327.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10487.wav,Hold on. Hold on. Stay. Next question. || She could finish the the answer. || Objection. If we could just have a date. I,UNKNOWN,LOW,UNKNOWN
DCBWoWhsTpA,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-14/live-lindsay-clancy-trial-day-14_DCBWoWhsTpA.wav,SPEAKER_12,9,72,37.041,DCBWoWhsTpA_turn06145 | DCBWoWhsTpA_turn06199 | DCBWoWhsTpA_turn06200,00:54:38.539 -> 00:54:40.994 | 01:01:03.275 -> 01:01:04.802 | 01:01:04.802 -> 01:01:06.634,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06145.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06199.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06200.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06145.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06199.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06200.wav,"Is the heart rate is on the watch? Yes, || You've seen this before, right? || Uh it rings a bell. Yes.",UNKNOWN,LOW,UNKNOWN
DCBWoWhsTpA,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-14/live-lindsay-clancy-trial-day-14_DCBWoWhsTpA.wav,SPEAKER_15,9,28,19.578,DCBWoWhsTpA_turn06136 | DCBWoWhsTpA_turn06413 | DCBWoWhsTpA_turn06442,00:53:20.950 -> 00:53:22.421 | 01:22:59.824 -> 01:23:00.873 | 01:32:22.872 -> 01:33:07.698,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06136.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06413.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06442.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06136.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06413.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06442.wav,"All right. Thank you, Madam Clerk. Mr. Ready. || Yeah, they're by agreement. || Ready for the jury judge?",UNKNOWN,LOW,UNKNOWN
