turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count,speaker_cluster_id,speaker_cluster_overlap_seconds,speaker_cluster_source,speaker_role,speaker_role_source,speaker_role_confidence,corpus_exclusion_status,corpus_exclusion_reason
EA-DSbYev9I_turn02253,EA-DSbYev9I_turn02253,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,Were you in Las Vegas on September 7th of 1996?,Were you in Las Vegas on September 7th,04:53:56.661,04:54:00.478,3.817,3.817,marker,MEDIUM,1,5,"EA-DSbYev9I_utt14949#p02,EA-DSbYev9I_utt14950#p01,EA-DSbYev9I_utt14951#p01,EA-DSbYev9I_utt14952#p01,EA-DSbYev9I_utt14953#p01","EA-DSbYev9I_utt14949,EA-DSbYev9I_utt14950,EA-DSbYev9I_utt14951,EA-DSbYev9I_utt14952,EA-DSbYev9I_utt14953",5,SPEAKER_26,3.331,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02254,EA-DSbYev9I_turn02254,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,Yes. Why were you in Las Vegas,Yes. Why were you in Las Vegas,04:54:00.478,04:54:05.155,4.677,4.677,marker,MEDIUM,1,3,"EA-DSbYev9I_utt14953#p02,EA-DSbYev9I_utt14954#p01,EA-DSbYev9I_utt14955#p01","EA-DSbYev9I_utt14953,EA-DSbYev9I_utt14954,EA-DSbYev9I_utt14955",3,SPEAKER_19,1.940,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02255,EA-DSbYev9I_turn02255,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,to to run the security at 662? Uh we were having issues with with individuals that said that they were coming for whatever reason they was coming for and to come to 662. My job was to not let that happen. similar to,to to run the security at 662?,04:54:05.155,04:54:25.412,20.257,20.257,marker,MEDIUM,1,15,"EA-DSbYev9I_utt14955#p02,EA-DSbYev9I_utt14956#p01,EA-DSbYev9I_utt14957#p01,EA-DSbYev9I_utt14958#p01,EA-DSbYev9I_utt14959#p01,EA-DSbYev9I_utt14960#p01,EA-DSbYev9I_utt14961#p01,EA-DSbYev9I_utt14962#p01,EA-DSbYev9I_utt14963#p01,EA-DSbYev9I_utt14964#p01,EA-DSbYev9I_utt14965#p01,EA-DSbYev9I_utt14966#p01,EA-DSbYev9I_utt14967#p01,EA-DSbYev9I_utt14968#p01,EA-DSbYev9I_utt14969#p01","EA-DSbYev9I_utt14955,EA-DSbYev9I_utt14956,EA-DSbYev9I_utt14957,EA-DSbYev9I_utt14958,EA-DSbYev9I_utt14959,EA-DSbYev9I_utt14960,EA-DSbYev9I_utt14961,EA-DSbYev9I_utt14962,EA-DSbYev9I_utt14963,EA-DSbYev9I_utt14964,EA-DSbYev9I_utt14965,EA-DSbYev9I_utt14966,EA-DSbYev9I_utt14967,EA-DSbYev9I_utt14968,EA-DSbYev9I_utt14969",15,SPEAKER_19,3.949,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02256,EA-DSbYev9I_turn02256,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,Keid's crew knew that Suge Tupac and his crew were going to be at 662 after the Tyson fight. So Kefid's crew knew where Suge and them were going to be and Suge and them knew that Kefi and them knew where they were going to be and that they were coming. So everybody knew what everybody else was doing. the kind of security you apply uh you were asked to apply in the whole Snoop Dogg situation.,Keid's crew knew that Suge Tupac and his,04:54:25.412,04:54:51.100,25.688,25.688,marker,MEDIUM,1,25,"EA-DSbYev9I_utt14969#p02,EA-DSbYev9I_utt14970#p01,EA-DSbYev9I_utt14971#p01,EA-DSbYev9I_utt14972#p01,EA-DSbYev9I_utt14973#p01,EA-DSbYev9I_utt14974#p01,EA-DSbYev9I_utt14975#p01,EA-DSbYev9I_utt14976#p01,EA-DSbYev9I_utt14977#p01,EA-DSbYev9I_utt14978#p01,EA-DSbYev9I_utt14979#p01,EA-DSbYev9I_utt14980#p01,EA-DSbYev9I_utt14981#p01,EA-DSbYev9I_utt14982#p01,EA-DSbYev9I_utt14983#p01,EA-DSbYev9I_utt14984#p01,EA-DSbYev9I_utt14985#p01,EA-DSbYev9I_utt14986#p01,EA-DSbYev9I_utt14987#p01,EA-DSbYev9I_utt14988#p01,EA-DSbYev9I_utt14989#p01,EA-DSbYev9I_utt14990#p01,EA-DSbYev9I_utt14991#p01,EA-DSbYev9I_utt14992#p01,EA-DSbYev9I_utt14993#p01","EA-DSbYev9I_utt14969,EA-DSbYev9I_utt14970,EA-DSbYev9I_utt14971,EA-DSbYev9I_utt14972,EA-DSbYev9I_utt14973,EA-DSbYev9I_utt14974,EA-DSbYev9I_utt14975,EA-DSbYev9I_utt14976,EA-DSbYev9I_utt14977,EA-DSbYev9I_utt14978,EA-DSbYev9I_utt14979,EA-DSbYev9I_utt14980,EA-DSbYev9I_utt14981,EA-DSbYev9I_utt14982,EA-DSbYev9I_utt14983,EA-DSbYev9I_utt14984,EA-DSbYev9I_utt14985,EA-DSbYev9I_utt14986,EA-DSbYev9I_utt14987,EA-DSbYev9I_utt14988,EA-DSbYev9I_utt14989,EA-DSbYev9I_utt14990,EA-DSbYev9I_utt14991,EA-DSbYev9I_utt14992,EA-DSbYev9I_utt14993",25,SPEAKER_02,9.281,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02257,EA-DSbYev9I_turn02257,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"It didn't have nothing to do with Snoop Dogg. It was everybody came well children bunching them his entourage. Everybody went for the fight. My job and all of my people were there to to make sure nothing funny happened at 662. So we were the fall guys. So if something happened, we was the one that's going to go to jail for it. Prepared to do that. So nobody else was going to come up there and disrupt it in that manner. But if if anybody remember that night, it was so many metro and everybody there. No, neither side could have did anything.",It didn't have nothing to do with Snoop,04:54:51.100,04:55:34.255,43.155,43.155,marker,MEDIUM,1,31,"EA-DSbYev9I_utt14993#p02,EA-DSbYev9I_utt14994#p01,EA-DSbYev9I_utt14995#p01,EA-DSbYev9I_utt14996#p01,EA-DSbYev9I_utt14997#p01,EA-DSbYev9I_utt14998#p01,EA-DSbYev9I_utt14999#p01,EA-DSbYev9I_utt15000#p01,EA-DSbYev9I_utt15001#p01,EA-DSbYev9I_utt15002#p01,EA-DSbYev9I_utt15003#p01,EA-DSbYev9I_utt15004#p01,EA-DSbYev9I_utt15005#p01,EA-DSbYev9I_utt15006#p01,EA-DSbYev9I_utt15007#p01,EA-DSbYev9I_utt15008#p01,EA-DSbYev9I_utt15009#p01,EA-DSbYev9I_utt15010#p01,EA-DSbYev9I_utt15011#p01,EA-DSbYev9I_utt15012#p01,EA-DSbYev9I_utt15013#p01,EA-DSbYev9I_utt15014#p01,EA-DSbYev9I_utt15015#p01,EA-DSbYev9I_utt15016#p01,EA-DSbYev9I_utt15017#p01,EA-DSbYev9I_utt15018#p01,EA-DSbYev9I_utt15019#p01,EA-DSbYev9I_utt15020#p01,EA-DSbYev9I_utt15021#p01,EA-DSbYev9I_utt15022#p01,EA-DSbYev9I_utt15023#p01","EA-DSbYev9I_utt14993,EA-DSbYev9I_utt14994,EA-DSbYev9I_utt14995,EA-DSbYev9I_utt14996,EA-DSbYev9I_utt14997,EA-DSbYev9I_utt14998,EA-DSbYev9I_utt14999,EA-DSbYev9I_utt15000,EA-DSbYev9I_utt15001,EA-DSbYev9I_utt15002,EA-DSbYev9I_utt15003,EA-DSbYev9I_utt15004,EA-DSbYev9I_utt15005,EA-DSbYev9I_utt15006,EA-DSbYev9I_utt15007,EA-DSbYev9I_utt15008,EA-DSbYev9I_utt15009,EA-DSbYev9I_utt15010,EA-DSbYev9I_utt15011,EA-DSbYev9I_utt15012,EA-DSbYev9I_utt15013,EA-DSbYev9I_utt15014,EA-DSbYev9I_utt15015,EA-DSbYev9I_utt15016,EA-DSbYev9I_utt15017,EA-DSbYev9I_utt15018,EA-DSbYev9I_utt15019,EA-DSbYev9I_utt15020,EA-DSbYev9I_utt15021,EA-DSbYev9I_utt15022,EA-DSbYev9I_utt15023",31,SPEAKER_19,5.737,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02258,EA-DSbYev9I_turn02258,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"So it was calm. It was peaceful. So when you say there's so much metro there, you're talking about so much metro at Club 662.",So it was calm. It was peaceful. So when,04:55:34.255,04:55:41.232,6.977,6.977,marker,MEDIUM,1,9,"EA-DSbYev9I_utt15023#p02,EA-DSbYev9I_utt15024#p01,EA-DSbYev9I_utt15025#p01,EA-DSbYev9I_utt15026#p01,EA-DSbYev9I_utt15027#p01,EA-DSbYev9I_utt15028#p01,EA-DSbYev9I_utt15029#p01,EA-DSbYev9I_utt15030#p01,EA-DSbYev9I_utt15031#p01","EA-DSbYev9I_utt15023,EA-DSbYev9I_utt15024,EA-DSbYev9I_utt15025,EA-DSbYev9I_utt15026,EA-DSbYev9I_utt15027,EA-DSbYev9I_utt15028,EA-DSbYev9I_utt15029,EA-DSbYev9I_utt15030,EA-DSbYev9I_utt15031",9,SPEAKER_26,4.631,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02259,EA-DSbYev9I_turn02259,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,It was police all over the place.,It was police all over the place.,04:55:41.232,04:55:44.288,3.056,3.056,marker,MEDIUM,1,3,"EA-DSbYev9I_utt15031#p02,EA-DSbYev9I_utt15032#p01,EA-DSbYev9I_utt15033#p01","EA-DSbYev9I_utt15031,EA-DSbYev9I_utt15032,EA-DSbYev9I_utt15033",3,SPEAKER_26,1.275,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02260,EA-DSbYev9I_turn02260,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"Um, now you said you were there to be on the lookout for uh something. What were you?","Um, now you said you were there to be on",04:55:44.288,04:55:49.448,5.160,5.160,marker,MEDIUM,1,7,"EA-DSbYev9I_utt15033#p02,EA-DSbYev9I_utt15034#p01,EA-DSbYev9I_utt15035#p01,EA-DSbYev9I_utt15036#p01,EA-DSbYev9I_utt15037#p01,EA-DSbYev9I_utt15038#p01,EA-DSbYev9I_utt15039#p01","EA-DSbYev9I_utt15033,EA-DSbYev9I_utt15034,EA-DSbYev9I_utt15035,EA-DSbYev9I_utt15036,EA-DSbYev9I_utt15037,EA-DSbYev9I_utt15038,EA-DSbYev9I_utt15039",7,SPEAKER_26,3.164,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02261,EA-DSbYev9I_turn02261,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,He said I was on the lookout for nothing.,He said I was on the lookout for,04:55:49.448,04:55:51.985,2.537,2.537,marker,MEDIUM,1,5,"EA-DSbYev9I_utt15039#p02,EA-DSbYev9I_utt15040#p01,EA-DSbYev9I_utt15041#p01,EA-DSbYev9I_utt15042#p01,EA-DSbYev9I_utt15043#p01","EA-DSbYev9I_utt15039,EA-DSbYev9I_utt15040,EA-DSbYev9I_utt15041,EA-DSbYev9I_utt15042,EA-DSbYev9I_utt15043",5,SPEAKER_24,1.328,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02262,EA-DSbYev9I_turn02262,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,I apologize. You were there.,I apologize. You were there.,04:55:51.985,04:55:55.287,3.302,3.302,marker,MEDIUM,1,3,"EA-DSbYev9I_utt15043#p02,EA-DSbYev9I_utt15044#p01,EA-DSbYev9I_utt15045#p01","EA-DSbYev9I_utt15043,EA-DSbYev9I_utt15044,EA-DSbYev9I_utt15045",3,SPEAKER_24,1.693,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02263,EA-DSbYev9I_turn02263,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"He said he was there to make sure there was no [ __ ] Council, don't put words in his mouth. He's not having it at all. I like this witness so much.",He said he was there to make sure there,04:55:55.287,04:56:09.628,14.341,14.341,marker,MEDIUM,1,9,"EA-DSbYev9I_utt15045#p02,EA-DSbYev9I_utt15046#p01,EA-DSbYev9I_utt15047#p01,EA-DSbYev9I_utt15048#p01,EA-DSbYev9I_utt15049#p01,EA-DSbYev9I_utt15050#p01,EA-DSbYev9I_utt15051#p01,EA-DSbYev9I_utt15054#p01,EA-DSbYev9I_utt15055#p01","EA-DSbYev9I_utt15045,EA-DSbYev9I_utt15046,EA-DSbYev9I_utt15047,EA-DSbYev9I_utt15048,EA-DSbYev9I_utt15049,EA-DSbYev9I_utt15050,EA-DSbYev9I_utt15051,EA-DSbYev9I_utt15054,EA-DSbYev9I_utt15055",9,SPEAKER_02,4.568,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02264,EA-DSbYev9I_turn02264,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,You were there uh in order to ensure there weren't any problems. Is that fair?,You were there uh in order to ensure,04:56:09.628,04:56:13.244,3.616,3.616,marker,MEDIUM,1,7,"EA-DSbYev9I_utt15055#p02,EA-DSbYev9I_utt15056#p01,EA-DSbYev9I_utt15057#p01,EA-DSbYev9I_utt15058#p01,EA-DSbYev9I_utt15059#p01,EA-DSbYev9I_utt15060#p01,EA-DSbYev9I_utt15061#p01","EA-DSbYev9I_utt15055,EA-DSbYev9I_utt15056,EA-DSbYev9I_utt15057,EA-DSbYev9I_utt15058,EA-DSbYev9I_utt15059,EA-DSbYev9I_utt15060,EA-DSbYev9I_utt15061",7,SPEAKER_26,3.406,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn02265,EA-DSbYev9I_turn02265,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,To make sure everything was good.,To make sure everything was good.,04:56:13.244,04:56:15.230,1.986,1.986,marker,MEDIUM,1,3,"EA-DSbYev9I_utt15061#p02,EA-DSbYev9I_utt15062#p01,EA-DSbYev9I_utt15063#p01","EA-DSbYev9I_utt15061,EA-DSbYev9I_utt15062,EA-DSbYev9I_utt15063",3,SPEAKER_26,1.268,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
