utterance_id,manifest_id,tribunal,case_name,speaker_role,speaker_name,utterance_text,start_time,end_time,video_path,audio_path,emotion_label,credibility_label,question_type,cross_examination_flag,split
icty_karadzic_nan_nan_1_utt00098,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""tabs-panel is-active"" id=""signin"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00099,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""grid-y intab"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00100,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""cell auto"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00101,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,<!--===============================================================================================================================================-->,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00102,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<form action=""/Account/JsonLogin"" class=""formlogin"" id=""frmLogin"" method=""post"" name=""frmLogin"">            <label for=""email"" lang=""eng"">Email Address",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00103,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""fl-email form-group"" id=""email-group"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00104,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""fl-email-ico""></div>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00105,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input autocomplete=""email"" autofocus=""autofocus"" data-val=""true"" data-val-required=""The Email Address field is required."" id=""LEmailAddress"" lang=""eng"" name=""EmailAddress"" placeholder=""Email Address"" type=""email"" value="""" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00106,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span class=""field-validation-valid"" data-valmsg-for=""EmailAddress"" data-valmsg-replace=""true""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00107,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"</div> <span data-tooltip class=""top"" tabindex=""2"" title=""Invalid Email Address"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""loginEmailTip""  class=""registerTip""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00108,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</label>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00109,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<label for=""password"" lang=""eng"">Password",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00110,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""fl-password form-group"" id=""password-group"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00111,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""fl-password-ico""></div>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00112,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input autofocus=""autofocus"" data-val=""true"" data-val-required=""The Password field is required."" id=""LPassword"" lang=""eng"" name=""Password"" placeholder=""Password"" type=""password"" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00113,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span class=""field-validation-valid"" data-valmsg-for=""Password"" data-valmsg-replace=""true""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00114,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"</div>   <span data-tooltip class=""top"" tabindex=""2"" title=""Please provide Password"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""loginPasswordTip""  class=""registerTip""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00115,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</label>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00116,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,<!--,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00117,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""justcenter""><div class=""g-recaptcha"" data-sitekey=""6Lc6yOsUAAAAALiOBzMLEHFt9LNqj8HDv_8XUnNg"" data-callback=""correctCaptcha""></div></div>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00118,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""remem"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00119,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input class=""checkbox"" data-val=""true"" data-val-required=""The Remember me? field is required."" id=""rememberme"" name=""RememberMe"" type=""checkbox"" value=""true"" /><input name=""RememberMe"" type=""hidden"" value=""false"" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00120,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span class=""field-validation-valid"" data-valmsg-for=""RememberMe"" data-valmsg-replace=""true""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00121,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<label lang=""eng"">Remember Me</label>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00122,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00123,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,-->,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00124,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""forgotp""><a href=""#reset"" id = ""forgotp-link"" lang=""eng"">Forgot Password</a></div>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00125,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<button type=""submit"" class=""button expanded"" lang=""eng"">Sign In</button>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00126,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</form>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00127,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00128,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""cell shrink"" id=""loginlinks""><a data-open=""legalModal"" lang = ""eng"">Terms and Conditions of Use</a> | <a data-open=""privacyModal"" lang = ""eng"">Privacy Notice</a>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00129,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,<br>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00130,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<a href=""/manuals/UCR_User_Guide.pdf"" target=""_blank"" lang = ""eng"">PDF User Guide</a> | <a href=""https://youtu.be/92r6ZPSsY0g?si=tD_oObqocARR0KS7"" target=""_blank"" lang = ""eng"">Video User Guide</a>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00131,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,<br>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00132,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<a href=""mailto:UCRSupport@irmct.org"" lang = ""eng"">Contact Us</a>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00133,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00134,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00135,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00136,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""tabs-panel"" id=""register"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00137,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""grid-y intab"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00138,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""cell auto"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00139,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<form action=""/Account/JsonRegister"" class=""formsignup"" id=""frmRegister"" method=""post"">    <div class=""grid-x"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00140,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""cell medium-6"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00141,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<label lang= ""eng"">First Name",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00142,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input autofocus=""autofocus"" data-val=""true"" data-val-required=""The First Name field is required."" id=""FirstName"" lang=""eng"" name=""FirstName"" placeholder=""First Name"" type=""text"" value="""" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00143,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</label>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00144,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span data-tooltip class=""top"" tabindex=""2"" title=""First Name is Required"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""fNameTip"" class=""registerTip""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00145,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00146,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""cell medium-6"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00147,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<label lang=""eng"">Last Name",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00148,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input autofocus=""autofocus"" data-val=""true"" data-val-required=""The Last Name field is required."" id=""LastName"" lang=""eng"" name=""LastName"" placeholder=""Last Name"" type=""text"" value="""" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00149,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"</label>   <span data-tooltip class=""top"" tabindex=""2"" title=""Last Name is Required"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""lNameTip""  class=""registerTip""  ></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00150,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00151,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00152,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<label lang=""eng"">",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00153,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,Email Address,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00154,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input autofocus=""autofocus"" data-val=""true"" data-val-required=""The Email Address field is required."" id=""EmailAddress"" lang=""eng"" name=""EmailAddress"" placeholder=""Email Address"" type=""text"" value="""" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00155,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</label>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00156,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span data-tooltip class=""top"" tabindex=""2"" title=""Invalid Email Address"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""emailTip""  class=""registerTip""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00157,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<label lang=""eng"">Password",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00158,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input autofocus=""autofocus"" data-val=""true"" data-val-length=""The Password must be at least 6 characters long."" data-val-length-max=""100"" data-val-length-min=""6"" data-val-required=""The Password field is required."" id=""Password"" lang=""eng"" name=""Password"" placeholder=""Password"" type=""password"" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00159,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span class=""field-validation-valid"" data-valmsg-for=""Password"" data-valmsg-replace=""true""></span></label>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00160,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span data-tooltip class=""top"" tabindex=""2"" title=""Password must be atleast 6 characters"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""passwordTip""  class=""registerTip""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00161,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<label lang=""eng"">Repeat Password",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00162,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input autofocus=""autofocus"" data-val=""true"" data-val-equalto=""The password and confirmation password do not match."" data-val-equalto-other=""*.Password"" id=""ConfirmPassword"" lang=""eng"" name=""ConfirmPassword"" placeholder=""Repeat Password"" type=""password"" />",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00163,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span class=""field-validation-valid"" data-valmsg-for=""ConfirmPassword"" data-valmsg-replace=""true""></span></label>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00164,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span data-tooltip class=""top"" tabindex=""2"" title=""Passwords do not match"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""verifyPasswordTip""  class=""registerTip""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00165,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""justcenter""><div class=""g-recaptcha"" data-sitekey=""6Lc6yOsUAAAAALiOBzMLEHFt9LNqj8HDv_8XUnNg"" data-callback=""correctCaptcha""></div></div>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00166,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<div class=""justcenter""><div class=""agree""><input class=""checkbox"" data-val=""true"" data-val-required=""The Agreecheck field is required."" id=""agreecheck"" name=""Agreecheck"" required=""required"" type=""checkbox"" validate=""validate"" value=""true"" /><input name=""Agreecheck"" type=""hidden"" value=""false"" /><label lang=""eng"">I accept the <a data-open=""legalModal"" lang=""eng"">Terms &amp; Conditions</a>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00167,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<span data-tooltip class=""top"" tabindex=""2"" title=""Please check to agree to the Terms & Conditions"" data-position=""bottom"" data-alignment=""left""  data-v-offset=""-10"" data-click-open=""true"" id = ""agreeCheckTip""  class=""registerTip"" style=""margin-left:-40px;""></span>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00168,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</label>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00169,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00170,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00171,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,<label>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00172,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<button type=""button"" id=""signin"" class=""button expanded"" lang = ""eng"">Sign Up</button>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00173,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,</label>,,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
icty_karadzic_nan_nan_1_utt00174,icty_karadzic_nan_nan_1,ICTY,Karadzic,Witness,,"<input name=""__RequestVerificationToken"" type=""hidden"" value=""m0WWjtB2-4BwKla8ZCNp9AcM61zGLhH6Zqm0yBTU8CjbAhYQpg8QF348acjB42Vq4TJ5YbjAzzVKs8Q430Tob1j-ccnN_JPtpkaXAWI7xqm3WaOHC14w6FYpRJgoc1UM1vKvKnqcPJ1_j06b1d18yrfpWiz-Ysn3DqromEcl7CM1"" /></form></div>",,,/workspace/LegalMemoCMT/data/raw/videos/icty_karadzic_nan_nan_1.mp4,,neutral,consistent,open,0,train
